     threshold filtersize TP	  TN	          FN	 FP	    precision	           recall	          globalFmeasure
49	40.0	5.0	32968.0	810731.0	253.0	57149.0	0.9923843352096565	0.3658355249287038	0.5345959882599036
50	40.0	6.0	32417.0	810095.0	804.0	57785.0	0.9757984407453117	0.35938227533757566	0.5252991743840288
51	40.0	7.0	32752.0	813034.0	469.0	54846.0	0.9858824237680985	0.3738898148359552	0.542166381115553
52	40.0	8.0	32189.0	811888.0	1032.0	55992.0	0.9689353120014449	0.36503328381397354	0.5302878041547915
53	40.0	9.0	32410.0	815295.0	811.0	52585.0	0.9755877306522982	0.3813165480322372	0.5483183325438181
54	45.0	1.0	33183.0	737318.0	38.0	130562.0	0.9988561452093555	0.20265046260954533	0.33694140105398906
55	45.0	2.0	32670.0	746418.0	551.0	121462.0	0.9834141055356551	0.21196117613474166	0.3487534226833837
56	45.0	3.0	33175.0	739885.0	46.0	127995.0	0.998615333674483	0.2058385555624496	0.34132238632446976
57	45.0	4.0	32726.0	742478.0	495.0	125402.0	0.9850997862797628	0.2069589193564707	0.3420556156551641
58	45.0	5.0	33110.0	742686.0	111.0	125194.0	0.9966587399536437	0.20915453810390136	0.3457512074141757
59	45.0	6.0	32653.0	742872.0	568.0	125008.0	0.982902381024051	0.20710892357653446	0.34212759715426283
60	45.0	7.0	32951.0	744870.0	270.0	123010.0	0.9918726106980524	0.2112771782689262	0.34835238024759224
61	45.0	8.0	32465.0	744024.0	756.0	123856.0	0.9772433099545468	0.20768162946756993	0.34256259826318175
62	45.0	9.0	32655.0	746870.0	566.0	121010.0	0.9829625839077691	0.21250772784954283	0.3494643793542587
